LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,Condition,Price
29500,69300,0.92,840,200,260,1,0,0,2,3,1,61.8,0,Good,0
20700,111000,0.19,894,600,168,1,1,0,2,3,1,45.8,0,Good,0
17100,47900,0.16,982,0,100,1,0,1,3,3,0,90.8,0,Good,0
23800,80600,0.36,945,0,140,1,0,0,3,2,1,40.8,0,Average,0
23400,74300,0.16,651,0,128,1,0,0,2,2,1,61.8,0,Good,0
26500,79300,0.21,921,450,196,1,0,0,3,1,1,30.8,0,Good,0
5900,44800,0.15,1456,0,0,1,0,0,4,3,0,105.8,0,Average,0
18700,76500,0.31,852,0,0,1,1,0,2,2,1,50.8,0,Average,0
18900,97500,0.17,876,0,0,1,0,0,2,2,1,25.8,0,Average,0
19300,102000,0.19,930,450,144,1,0,0,3,2,1,45.8,0,Good,0
21200,79200,0.16,1238,0,0,1,0,1,2,4,0,94.8,0,Good,0
11900,22600,0.16,576,0,0,1,0,0,1,2,0,74.8,0,Average,0
16600,76000,0.21,1116,0,104,1,0,0,3,2,0,61.8,0,Good,0
3900,21000,0.09,716,0,0,1,0,0,1,3,0,120.8,0,Poor,0
28500,64300,0.19,692,0,116,1,0,0,2,2,1,69.8,0,Good,0
6100,103000,0.15,1992,0,100,1,1,0,5,3,1,60.8,0,Good,0
8700,42500,0.21,816,0,0,1,0,0,2,2,0,72.8,0,Poor,0
13800,64000,0.18,908,0,0,1,0,0,2,3,0,62.8,0,Good,0
28700,123400,0.21,1384,520,0,1,1,0,3,2,1,50.8,0,Good,0
9800,97100,0.23,1343,0,192,1,1,0,3,3,1,27.8,0,Poor,0
18000,82500,0.16,796,671,100,1,0,1,2,3,1,51.8,260,Good,0
7200,81200,0.15,2054,0,112,2,0,0,4,4,0,100.8,0,Average,0
18400,101700,0.12,1436,0,0,1,0,0,2,4,1,91.8,0,Good,0
29300,63200,0.7,1788,280,0,1,0,0,5,2,0,107.8,0,Poor,0
3300,53800,0.08,1436,0,230,1,0,0,3,3,1,104.8,0,Average,0
6600,84500,0.13,1128,0,0,1,0,0,2,4,1,56.8,0,Good,0
27600,94700,0.2,1456,0,320,1,0,1,3,3,1,99.8,0,Good,0
28900,136200,0.21,1222,600,0,1,1,0,3,4,1,53.8,308,Good,0
18800,67500,0.16,874,0,0,1,0,0,3,2,0,66.8,0,Good,0
24500,69600,0.17,960,0,0,1,0,0,3,2,0,49.8,0,Poor,0
23700,88000,0.16,672,0,350,1,0,0,2,2,1,60.8,0,Good,0
26700,76700,0.18,1008,0,0,1,0,0,2,3,1,45.8,0,Poor,0
12900,157000,0.2,1568,0,120,2,1,0,3,4,1,2.7,440,Average,0
16700,84300,0.15,853,0,110,1,0,0,3,2,1,29.8,0,Good,0
22000,80400,0.19,1021,0,0,1,1,0,2,4,1,54.8,0,Good,0
22700,81500,0.16,1086,0,0,1,0,0,2,3,1,81.8,0,Average,0
20000,66500,0.15,907,0,0,1,0,0,2,2,1,68.8,0,Good,0
11600,32800,0.15,751,0,0,1,0,0,3,3,0,98.8,0,Average,0
25300,94200,0.16,800,0,104,1,0,0,3,2,1,16.8,0,Good,0
2800,43900,0.07,1352,0,0,1,0,0,3,3,1,105.8,180,Poor,0
7600,107800,0.13,1049,0,100,1,0,0,3,2,1,4.7,240,Average,0
21500,42700,0.33,624,0,64,1,0,0,2,2,1,95.8,0,Good,0
28100,141300,0.42,1583,0,150,2,1,1,2,3,1,14.8,400,Average,0
34300,37600,0.43,1008,0,0,1,0,0,2,2,0,50.8,0,Average,0
13900,71200,0.16,1924,0,0,2,0,1,2,6,0,102.8,0,Poor,0
25200,160400,0.16,1850,0,120,2,2,0,3,3,1,54.8,0,Good,0
22900,120400,0.32,1144,0,144,2,0,0,3,2,1,2.7,0,Average,0
20600,80700,0.11,1004,0,0,1,0,1,2,3,1,81.8,0,Good,0
15400,79400,0.15,888,0,0,1,0,0,2,2,1,70.8,230,Good,0
14500,31900,0.15,778,0,0,1,0,0,2,2,0,98.8,0,Average,0
56400,39400,1.74,768,0,0,1,0,1,2,2,0,85.8,0,Poor,0
60100,61200,0.86,832,0,144,1,0,0,1,4,1,34.8,0,Good,0
9500,62800,0.15,816,0,130,1,0,0,2,2,1,51.8,0,Good,0
38000,175600,0.36,1893,400,0,3,1,1,3,5,1,13.7,984,Average,0
9400,43700,0.16,748,0,0,1,0,0,2,3,1,92.8,0,Good,0
16900,107200,0.3,912,300,320,2,0,0,2,3,1,50.8,0,Good,0
19100,42900,0.19,576,0,0,1,0,0,2,2,1,45.8,0,Good,0
6400,42200,0.17,1390,0,0,1,0,0,3,3,1,47.8,0,Good,0
36300,75400,0.24,1037,0,0,1,0,0,2,3,1,81.8,0,Good,0
33800,131300,0.23,1335,300,88,3,0,0,4,4,1,44.8,0,Average,0
15500,104100,0.16,1587,0,0,1,1,0,4,3,1,56.8,0,Good,0
23500,111200,0.2,1680,300,280,1,1,0,4,3,1,39.8,0,Good,0
57100,343100,0.41,2887,0,766,2,0,1,5,4,1,79.8,766,Good,0
20400,121800,0.2,1113,700,0,1,0,1,2,2,1,46.8,0,Good,0
21200,91800,0.22,1032,150,420,1,0,0,2,2,1,53.8,0,Good,0
26200,94000,1.02,1026,960,0,1,0,0,3,2,1,24.8,0,Good,0
6400,34500,0.13,952,0,0,1,0,0,2,3,0,103.8,0,Average,0
39000,84200,0.16,720,360,0,1,0,0,2,2,1,61.8,0,Good,0
13400,64900,0.15,1357,0,0,1,0,0,4,3,1,96.8,0,Average,0
21900,103300,0.26,1290,600,0,2,1,1,3,2,1,40.8,0,Good,0
15900,45800,0.16,576,0,0,1,0,0,2,2,0,59.8,0,Average,0
40300,123700,0.19,1176,0,100,1,1,0,3,2,1,3.7,420,Average,0
21600,139400,0.18,1054,400,144,2,1,1,3,2,1,21.8,150,Good,0
16300,64300,0.16,800,0,0,1,0,0,2,2,1,62.8,0,Good,0
8700,92500,0.15,800,382,0,1,0,0,2,2,1,30.8,0,Average,0
4700,30600,0.12,616,0,0,1,0,0,2,2,0,47.8,0,Good,0
17700,81700,0.22,876,0,0,1,0,0,3,2,0,54.8,0,Good,0
29500,62700,1.21,948,0,0,1,0,0,3,2,0,67.8,0,Average,0
24700,99100,0.16,1318,0,144,1,0,1,3,3,1,82.8,0,Good,0
7400,46900,0.24,1105,0,156,1,0,0,2,3,0,74.8,0,Good,0
12800,59500,0.2,816,0,0,1,0,0,2,2,1,23.8,0,Good,0
33700,121600,0.18,1106,500,256,2,0,1,3,2,1,60.8,276,Good,0
25400,127700,0.31,1742,300,432,2,0,1,2,2,1,63.8,0,Good,0
12900,42000,0.15,1007,0,0,1,0,0,2,3,0,104.8,0,Good,0
22300,72000,0.23,1411,0,0,1,0,0,2,3,1,85.8,0,Average,0
15200,72500,0.15,762,0,0,1,0,0,2,2,1,69.8,0,Good,0
26400,89400,0.55,1095,0,0,1,0,0,3,2,1,59.8,264,Good,0
24700,120200,0.57,1179,0,0,1,0,0,3,2,1,48.8,0,Good,0
28300,115500,0.19,1116,500,344,2,0,1,3,2,1,52.8,0,Good,0
21100,75000,0.14,912,0,0,1,0,0,3,2,0,57.8,0,Average,0
12900,71200,0.26,975,0,0,1,0,0,3,2,1,39.8,0,Average,0
15500,40700,0.15,960,0,0,1,0,0,3,3,1,91.8,0,Poor,0
26900,59600,0.17,796,0,0,1,0,0,2,2,1,59.8,384,Poor,0
36100,118900,0.42,1348,0,108,1,0,1,3,3,0,63.8,0,Good,0
19800,75300,0.25,864,0,0,1,0,0,2,2,1,55.8,0,Good,0
15800,39400,0.15,667,0,0,1,0,0,2,2,0,63.8,0,Good,0
19900,80100,0.21,1091,200,160,1,0,0,2,3,1,68.8,0,Average,0
17600,72600,0.16,916,0,226,1,0,0,2,3,1,60.8,0,Average,0
20100,109900,0.19,1320,348,0,1,0,1,3,2,1,47.8,0,Good,0
24700,65700,0.2,926,0,0,1,0,0,2,3,1,59.8,220,Good,0
21900,61100,0.29,1148,0,0,1,1,0,3,2,0,82.8,0,Good,0
15500,33500,0.16,864,0,0,1,0,0,3,3,0,96.8,0,Good,0
19000,81700,0.17,1091,0,0,1,0,0,2,3,1,87.8,0,Good,0
7700,58900,0.22,2678,0,0,3,0,0,4,5,0,131.8,0,Poor,0
13300,76800,0.16,1163,751,0,3,0,0,3,3,0,69.8,0,Average,0
5500,84000,0.12,1213,0,112,1,0,0,3,3,1,60.8,0,Good,0
58200,79400,0.39,1420,0,340,2,0,1,2,4,1,96.8,0,Good,0
37400,151400,0.28,1787,380,275,2,1,1,3,4,1,20.8,400,Average,0
3600,23700,0.13,878,0,0,1,0,0,2,3,0,100.8,0,Poor,0
8900,43300,0.15,793,0,0,1,0,0,2,2,1,96.8,0,Good,0
29200,165400,0.22,2099,0,0,2,1,0,5,3,1,45.8,484,Good,0
12300,74200,0.15,825,400,280,1,0,0,2,3,1,49.8,0,Good,0
25400,105600,0.14,1328,500,0,2,0,0,3,3,1,60.8,0,Average,0
17800,38500,0.17,540,0,0,1,0,0,2,2,0,90.8,0,Good,0
21700,95500,0.17,1006,0,140,1,1,0,3,2,1,51.8,252,Good,0
30400,125300,0.21,1618,0,0,1,1,1,3,4,1,94.8,0,Good,0
21800,39900,0.19,883,0,0,1,0,0,2,2,1,92.8,0,Average,0
16600,62800,0.15,1022,0,0,1,0,0,2,4,1,85.8,0,Good,0
26000,148400,0.16,1619,0,0,1,1,1,2,6,1,77.8,0,Good,0
32600,49500,0.47,868,0,0,1,0,1,2,3,1,91.8,0,Average,0
13200,41000,0.25,828,0,120,1,0,0,2,3,0,94.8,0,Average,0
21300,79400,0.32,1050,0,120,1,0,1,2,3,1,85.8,0,Good,0
18100,88000,0.18,1072,0,0,1,0,0,3,2,0,34.8,0,Good,0
10700,30700,0.13,672,0,0,1,0,0,2,3,0,98.8,0,Average,0
8600,76000,0.12,1284,0,0,1,0,0,3,2,1,42.8,0,Good,0
30400,97500,0.26,1123,0,0,1,0,0,2,2,1,57.8,0,Good,0
10200,74400,0.13,855,0,0,1,0,0,3,2,1,49.8,0,Average,0
17100,35300,0.26,533,0,0,1,0,0,2,2,1,98.8,0,Good,0
42300,187100,0.46,1992,996,186,3,1,2,5,1,1,43.8,598,Good,0
30600,145300,0.19,2112,0,0,2,0,1,3,3,1,70.8,0,Good,0
14100,48700,0.26,672,0,0,1,0,0,2,2,0,56.8,350,Average,0
18600,95700,0.16,911,0,0,1,0,0,2,2,1,63.8,0,Good,0
28300,151300,0.23,1217,600,128,2,2,1,3,5,1,10.7,684,Average,0
21400,130000,0.15,1528,300,156,1,1,1,3,3,1,81.8,0,Good,0
4400,40800,0.11,1564,0,0,1,1,0,3,4,0,96.8,0,Poor,0
40900,136100,0.5,1818,0,733,2,1,1,3,3,1,22.8,420,Good,0
16100,44800,0.15,1352,0,0,1,0,0,4,3,0,113.8,0,Poor,0
33200,136500,0.2,1130,441,120,2,1,1,3,3,1,9.7,465,Average,0
33500,131000,0.38,1723,0,0,1,1,1,3,3,1,59.8,0,Average,0
24400,43900,0.92,768,0,0,1,0,0,2,2,0,90.8,0,Average,0
41100,95800,0.17,1144,0,0,1,0,0,2,4,1,85.8,0,Good,0
21300,67200,0.18,1334,0,180,1,0,0,3,2,1,87.8,0,Average,0
22500,63300,0.49,1236,0,0,1,1,0,4,2,0,100.8,0,Average,0
15400,54800,0.22,1085,0,0,1,0,0,3,3,1,89.8,0,Good,0
15100,78200,0.19,826,0,0,1,0,0,3,2,1,54.8,0,Good,0
16900,85900,0.16,1202,0,128,1,0,0,3,3,1,68.8,0,Average,0
6400,42500,0.17,1224,0,0,2,0,0,3,3,0,104.8,0,Poor,0
26300,134800,0.21,1557,0,292,2,1,1,3,6,1,15.8,420,Average,0
21800,54900,0.19,816,0,0,1,0,0,2,3,0,86.8,0,Good,0
12000,45100,0.15,616,0,72,1,0,0,2,2,0,56.8,0,Average,0
32500,50000,0.32,1696,0,0,1,0,1,4,3,0,99.8,0,Poor,0
70300,294400,0.48,2530,0,336,2,0,1,3,5,1,21.8,832,Average,0
25300,126000,0.17,1638,0,0,1,1,0,4,4,1,45.8,0,Good,0
19400,64900,0.11,928,0,0,1,0,1,2,3,1,90.8,0,Average,0
15000,57500,0.15,1247,0,0,1,0,0,4,2,1,104.8,0,Poor,0
21300,87400,0.26,1310,0,0,1,0,0,4,2,1,59.8,240,Good,0
58600,100300,1.73,1492,0,0,1,1,1,3,3,1,42.8,484,Average,0
13700,68300,0.14,911,0,0,1,0,2,2,2,0,55.8,0,Average,0
27300,96500,0.17,1308,0,0,1,0,0,3,3,1,96.8,0,Average,0
17700,60800,0.21,816,0,0,1,0,0,2,2,1,57.8,264,Average,0
12400,50200,0.14,1063,0,0,1,0,0,2,4,0,98.8,0,Average,0
19000,64500,0.22,925,0,0,1,0,0,2,3,0,70.8,0,Good,0
21600,84800,0.17,801,300,144,1,0,0,3,2,1,45.8,0,Good,0
23600,84300,0.2,1298,0,0,1,0,0,2,3,1,71.8,0,Average,0
25400,94000,0.14,1037,400,0,1,0,0,3,2,1,60.8,0,Good,0
14900,66100,0.17,1722,0,0,2,1,0,3,2,0,105.8,0,Average,0
13200,71800,0.11,1037,384,0,1,0,0,2,3,1,85.8,0,Good,0
14400,77900,0.09,868,0,128,2,0,0,2,2,1,86.8,0,Good,0
22500,111400,0.15,1256,256,0,1,0,0,3,3,1,55.8,0,Good,0
4700,39900,0.09,940,0,0,1,0,0,2,5,0,96.8,0,Poor,0
18800,101700,0.22,1094,0,498,1,0,0,2,3,1,58.8,0,Good,0
14300,49200,0.18,654,0,64,1,0,0,2,2,1,93.8,0,Good,0
31500,46700,0.3,672,0,0,1,0,0,2,2,0,69.8,0,Poor,0
20100,93000,0.39,1420,0,0,1,0,1,4,2,1,53.8,0,Good,0
20800,86400,0.18,1007,525,0,1,1,0,2,3,1,57.8,0,Good,0
16100,54000,0.15,702,0,0,1,0,0,2,3,0,96.8,0,Good,0
34200,126100,0.24,1149,440,220,2,1,1,3,3,1,21.8,176,Good,0
5200,42700,0.14,1098,0,0,1,0,0,3,3,0,105.8,0,Average,0
20000,101900,0.17,816,300,0,1,0,0,2,2,1,61.8,0,Good,0
15400,73600,0.17,972,360,0,1,0,0,4,2,0,53.8,0,Average,0
16300,75700,0.15,1033,0,0,1,0,0,2,3,0,73.8,0,Good,0
34400,133400,0.27,2323,0,45,2,0,1,4,4,0,85.8,0,Good,0
4000,27800,0.09,802,0,0,1,0,0,2,3,0,113.8,0,Poor,0
16100,81700,0.15,896,260,100,1,0,0,2,2,0,31.8,0,Average,0
19700,131400,0.15,1826,252,180,2,1,0,4,2,1,55.8,240,Good,0
5800,49200,0.14,1278,400,0,1,0,0,3,2,0,100.8,0,Average,0
27000,102400,0.18,1172,0,158,1,1,0,4,2,1,53.8,0,Good,0
27200,83500,0.16,1488,0,0,1,0,0,4,3,1,91.8,0,Average,0
20100,75100,0.2,1470,0,0,1,0,0,3,3,1,110.8,0,Good,0
15200,87600,0.15,1263,0,0,1,1,0,3,2,1,77.8,0,Good,0
40800,139700,0.32,1491,0,168,1,0,1,3,2,1,59.8,342,Good,0
15200,76100,0.2,1068,294,0,1,0,0,3,2,1,50.8,0,Good,0
23500,82100,0.15,888,0,252,1,0,0,2,3,1,59.8,0,Good,0
9300,80000,0.17,1697,0,0,2,0,0,4,4,1,104.8,0,Average,0
18000,67400,0.12,728,0,96,1,0,0,2,3,1,84.8,216,Good,0
40000,169100,0.31,1931,0,333,2,1,1,3,2,1,13.7,489,Average,0
14700,43100,0.15,763,0,0,1,0,0,2,2,0,53.8,0,Average,0
21500,84800,0.18,988,446,0,1,0,0,3,2,1,49.8,0,Average,0
6000,41100,0.18,960,0,0,1,0,0,2,2,0,78.8,0,Poor,0
17200,27600,0.17,576,0,112,1,0,0,1,2,0,92.8,0,Poor,0
14800,97200,0.15,1420,216,144,2,0,0,3,2,1,58.8,0,Average,0
21200,90100,0.19,1005,0,0,1,0,1,3,2,1,50.8,0,Good,0
18200,98000,0.24,1443,288,0,1,1,1,4,2,1,49.8,0,Poor,0
21900,95600,0.17,1030,500,160,1,0,1,3,2,1,50.8,0,Good,0
19500,135100,0.15,1330,0,128,2,1,0,3,2,1,7.7,400,Average,0
17000,69200,0.16,1016,0,0,1,0,0,2,2,1,90.8,0,Good,0
13300,59000,0.15,1116,0,0,1,0,0,2,3,1,90.8,0,Average,0
15400,63300,0.2,970,0,0,2,0,0,2,2,0,56.8,0,Good,0
15200,88100,0.14,784,480,148,1,0,0,4,2,1,23.8,0,Good,0
25400,147100,0.23,1208,0,120,2,0,0,3,2,1,9.7,589,Average,0
20700,62000,0.13,768,0,0,1,0,0,2,2,1,89.8,0,Average,0
4400,46100,0.16,837,0,0,1,0,0,2,2,0,71.8,0,Average,0
34400,82200,0.23,1160,0,148,1,1,0,3,3,1,51.8,0,Good,0
23600,160400,0.25,1412,900,0,2,0,1,3,2,1,18.8,504,Average,0
14700,60800,0.15,960,0,140,1,0,0,2,3,1,90.8,0,Good,0
25200,97100,0.19,1128,600,240,2,0,0,2,2,1,30.8,0,Good,0
23900,105400,0.18,1059,300,0,2,0,0,3,2,1,59.8,0,Good,0
9000,6000,0.15,528,0,128,1,0,0,2,2,0,71.8,0,Poor,0
61200,313600,0.27,2522,0,312,3,0,1,3,3,1,5.7,747,Average,0
21000,109600,0.21,928,784,93,2,1,0,3,2,1,39.8,0,Good,0
27200,76500,0.17,742,300,0,1,0,0,2,3,1,71.8,0,Good,0
18600,59600,0.17,720,0,0,1,0,0,2,2,1,60.8,0,Good,0
33500,147200,0.26,2240,300,240,2,1,1,4,5,1,79.8,0,Good,0
19800,108700,0.23,972,0,256,1,1,0,3,3,1,39.8,0,Good,0
21400,68800,0.16,1144,0,184,1,0,0,3,3,1,86.8,0,Good,0
16400,42500,0.17,728,0,0,1,0,0,2,2,1,93.8,0,Good,0
21400,75700,0.24,864,0,0,1,0,0,3,2,1,60.8,240,Average,0
28400,93500,0.41,1270,0,228,1,0,1,2,3,1,80.8,0,Good,0
19600,107800,0.17,1563,0,0,2,0,0,3,4,1,96.8,0,Good,0
20700,97400,0.17,1112,312,0,1,1,0,3,2,1,53.8,240,Average,0
27900,72600,0.2,1194,0,0,1,0,0,3,2,1,98.8,0,Good,0
15700,85400,0.15,1232,0,0,1,0,0,4,3,1,84.8,0,Good,0
30400,52700,0.23,720,0,0,1,0,0,2,2,1,71.8,0,Average,0
18900,84800,0.21,1180,0,156,1,0,0,3,3,1,54.8,0,Average,0
5200,50400,0.15,1206,0,0,1,0,0,2,3,1,77.8,0,Average,0
21800,89500,0.16,1314,0,100,2,0,0,3,3,1,18.8,0,Good,0
25500,89100,0.17,865,0,54,1,0,0,2,2,1,60.8,0,Good,0
16100,56900,0.14,900,0,0,1,0,0,2,2,0,41.8,0,Poor,0
16800,59700,0.14,708,0,0,1,0,0,2,2,0,91.8,0,Good,0
16800,59000,0.15,704,400,0,1,0,0,2,2,1,92.8,0,Good,0
9600,19500,0.22,834,0,0,1,0,1,2,2,0,104.8,0,Poor,0
29800,68700,0.26,1132,0,235,1,0,0,3,3,1,82.8,0,Good,0
19300,88200,0.18,935,0,0,1,0,0,3,2,1,53.8,0,Good,0
16200,102900,0.15,1004,0,150,1,0,0,3,4,1,14.8,0,Average,0
61600,125600,0.49,2220,0,132,2,1,2,3,5,1,66.8,0,Good,0
27300,100800,0.18,1008,504,332,1,0,0,3,3,1,52.8,0,Average,0
27200,62500,0.17,986,0,140,1,0,0,3,3,1,130.8,0,Average,0
28000,61700,0.19,820,0,0,1,0,0,2,2,1,70.8,0,Average,0
27600,125100,0.19,1236,450,120,2,1,1,3,3,1,22.8,440,Good,0
17700,87500,0.16,1150,200,0,1,0,0,3,3,1,64.8,0,Good,0
40000,170400,0.34,2137,900,189,3,0,1,3,3,1,44.8,660,Good,0
20800,75600,0.18,1109,0,0,1,1,1,3,3,1,79.8,0,Good,0
23600,59100,0.43,936,0,100,1,0,0,2,2,0,60.8,0,Poor,0
19900,77300,0.12,780,0,0,1,0,0,2,3,1,69.8,180,Good,0
17100,78200,0.38,1024,448,0,1,0,0,3,2,0,62.8,0,Poor,0
10700,111900,0.11,1764,0,64,2,0,0,3,3,1,70.8,0,Good,0
5100,26200,0.13,648,0,0,1,0,0,2,2,0,58.8,0,Good,0
15000,124900,0.16,2064,0,0,2,1,0,3,3,1,43.8,0,Good,0
22900,67900,0.15,738,0,0,1,0,0,2,2,0,90.8,0,Good,0
31200,105200,0.2,1498,0,192,1,0,0,3,5,1,92.8,0,Good,0
17100,44100,0.15,884,0,0,1,0,0,2,3,1,97.8,0,Good,0
15000,74300,0.17,1106,0,0,1,0,0,2,4,1,70.8,200,Good,0
9200,59300,0.29,882,0,0,1,0,0,3,2,0,74.8,0,Average,0
18100,85700,0.19,912,0,0,1,0,0,3,2,1,50.8,0,Good,0
14000,78100,0.17,973,200,0,1,0,0,2,2,1,55.8,0,Average,0
11300,23600,0.1,620,0,0,1,0,0,2,2,0,94.8,0,Poor,0
14200,100200,0.18,816,550,1124,2,0,0,2,3,1,41.8,0,Good,0
19400,72000,0.15,1038,0,96,1,0,0,2,3,1,100.8,0,Good,0
21700,104800,0.17,1336,0,216,1,0,0,3,2,1,50.8,0,Good,0
40500,199800,0.26,1401,0,388,2,0,1,3,2,1,5.7,854,Average,0
27000,95500,0.21,1238,0,140,1,1,0,1,4,1,56.8,0,Good,0
20900,102000,0.17,1118,0,48,1,0,0,3,3,1,63.8,240,Good,0
48600,93200,0.34,994,0,0,1,1,0,2,3,1,57.8,400,Good,0
27700,96000,0.16,1102,0,360,1,0,0,3,3,1,58.8,0,Good,0
16400,84300,0.24,1092,350,0,1,0,0,4,2,0,56.8,312,Good,0
26400,87100,0.18,1152,0,131,1,0,1,2,3,1,88.8,0,Good,0
8700,43200,0.11,864,0,0,1,0,0,2,2,0,103.8,0,Good,0
6200,55900,0.14,963,0,0,2,0,0,3,5,1,107.8,0,Good,0
30700,91800,0.31,1074,400,192,1,0,1,3,2,1,55.8,0,Average,0
29200,73900,0.24,706,0,96,1,0,0,2,2,1,60.8,0,Good,0
15000,49100,0.16,712,0,0,1,0,0,2,3,0,65.8,0,Good,0
21600,89600,0.21,1016,0,0,1,0,0,3,2,1,60.8,200,Good,0
16000,109900,0.45,1480,0,232,2,0,0,2,2,1,68.8,0,Good,0
15200,58700,0.14,768,0,0,1,0,0,2,2,1,87.8,0,Good,0
12200,53400,0.22,1517,0,0,1,0,0,4,3,0,74.8,0,Average,0
11500,50900,0.15,660,0,0,1,0,0,2,2,1,55.8,0,Average,0
29300,127300,0.2,1976,0,0,1,1,1,5,3,1,92.8,0,Good,0
17300,45600,0.2,1033,0,0,1,0,0,3,2,0,110.8,0,Poor,0
25600,123000,0.16,1507,0,0,1,1,0,2,4,1,85.8,0,Good,0
22300,101700,0.2,1292,0,168,2,0,0,4,3,1,54.8,0,Good,0
18400,73300,0.17,768,250,0,1,0,1,2,2,1,60.8,0,Good,0
10700,49700,0.12,680,0,0,1,0,0,2,2,1,62.8,0,Good,0
19400,91400,0.21,1432,616,200,1,1,0,3,2,1,51.8,0,Good,0
34800,115600,0.25,1048,400,120,2,0,0,3,1,1,26.8,0,Good,0
19000,64000,0.11,920,0,0,1,0,0,2,3,1,91.8,0,Good,0
10400,29400,0.11,1010,0,0,2,0,0,3,3,1,97.8,0,Average,0
26600,110500,0.18,1320,400,0,1,0,1,3,3,1,53.8,0,Average,0
20700,49200,1.13,829,0,124,2,0,0,2,3,1,58.8,0,Good,0
6600,77800,0.12,873,0,0,1,1,0,4,2,1,30.8,0,Good,0
3000,72200,0.08,1508,0,0,1,1,0,3,3,1,73.8,0,Good,0
22000,113700,0.17,1231,380,0,1,0,0,3,4,1,48.8,0,Good,0
25100,112000,0.16,1234,0,168,2,0,1,3,3,1,79.8,0,Good,0
6100,51300,0.16,1462,0,0,1,0,0,3,4,0,99.8,0,Average,0
27200,154400,0.15,1858,0,230,2,0,1,3,3,1,56.8,0,Good,0
33500,95700,0.45,1116,250,0,1,0,0,3,3,1,32.8,0,Good,0
36600,130700,0.23,1268,0,156,2,0,1,2,4,1,14.8,452,Average,0
18800,80400,0.15,864,0,0,1,0,0,2,3,1,54.8,0,Good,0
14800,21800,0.16,668,0,260,1,0,0,2,2,0,98.8,0,Good,0
15500,128600,0.15,1216,700,734,2,0,1,3,2,1,55.8,0,Good,0
16700,37100,0.25,836,0,0,1,0,0,3,2,0,64.8,0,Poor,0
24900,92600,0.16,1284,0,0,1,1,1,2,3,1,88.8,0,Average,0
15400,50900,0.15,708,0,0,1,0,0,2,2,0,87.8,0,Average,0
29500,115200,0.18,1265,0,256,1,0,1,3,3,1,73.8,0,Good,0
7800,86800,0.14,930,567,0,1,0,0,2,3,1,68.8,0,Good,0
19300,107900,0.17,984,500,326,2,0,0,3,2,1,36.8,0,Good,0
29200,160900,0.19,1954,0,0,1,1,1,4,3,1,45.8,0,Good,0
24500,112100,0.16,1288,0,0,1,1,1,3,2,1,95.8,0,Good,0
19900,111300,0.23,1401,150,0,1,1,1,2,3,0,58.8,494,Good,0
18000,74400,0.19,855,0,283,1,0,0,3,2,1,46.8,0,Average,0
33000,189200,0.2,2145,0,100,2,1,0,4,3,1,4.7,675,Average,0
26000,117300,0.22,1354,500,0,1,1,0,3,2,1,49.8,0,Good,0
26000,71800,0.19,788,200,0,1,0,0,2,3,1,68.8,0,Good,0
13400,31700,0.15,684,0,0,1,0,0,2,3,0,99.8,0,Good,0
12600,59200,0.17,1056,0,0,1,0,0,3,3,0,90.8,0,Good,0
20400,134100,0.16,1216,676,128,3,0,1,4,3,1,14.8,484,Average,0
17100,87700,0.23,994,0,0,1,0,0,3,2,1,47.8,0,Good,0
18200,68000,0.18,888,0,224,1,0,0,2,2,0,55.8,0,Good,0
11800,75100,0.18,1680,0,0,2,0,0,3,3,1,75.8,0,Good,0
24900,81800,0.23,1142,0,0,1,1,0,3,2,1,59.8,280,Good,0
20400,95500,0.25,1068,480,0,2,0,1,4,2,1,48.8,0,Good,0
14300,41400,0.2,856,0,144,1,0,0,2,3,0,90.8,0,Average,0
15100,53500,0.15,974,0,0,1,0,0,3,3,0,105.8,0,Poor,0
15900,99000,0.15,810,640,120,2,0,0,4,4,1,21.8,0,Good,0
19400,83400,0.23,965,0,0,1,0,0,2,2,1,57.8,0,Good,0
24700,85400,0.23,1177,0,48,1,0,0,2,3,1,55.8,0,Good,0
5600,57500,0.14,2275,0,0,1,0,0,5,4,0,116.8,0,Poor,0
75600,447300,0.52,2888,0,0,3,1,0,4,5,1,105.8,0,Good,0
19200,90100,0.18,1056,0,72,1,0,0,3,2,1,50.8,280,Good,0
9000,60500,0.34,1131,100,0,1,0,1,3,3,1,93.8,0,Good,0
21600,66400,0.28,792,0,0,1,0,0,2,2,1,57.8,294,Average,0
17000,102400,0.18,1040,600,0,2,1,1,3,2,1,51.8,0,Good,0
22900,59800,0.43,1014,0,0,1,0,0,3,2,0,74.8,0,Average,0
15900,49000,0.15,1284,0,0,1,0,0,3,3,1,79.8,0,Average,0
10000,58800,0.19,1364,0,0,1,0,0,3,3,0,100.8,0,Average,0
29300,113100,0.22,1393,0,112,2,1,0,3,2,1,20.8,440,Average,0
21200,102300,0.18,1128,670,0,1,0,0,3,3,1,56.8,0,Good,0
13400,85200,0.15,1540,0,0,2,0,0,4,2,0,59.8,0,Average,0
44000,105900,0.32,1657,0,0,2,0,1,4,3,1,85.8,0,Good,0
14200,39300,0.15,748,0,0,1,0,0,2,3,0,98.8,0,Poor,0
6100,34400,0.15,1152,0,0,1,0,0,3,3,0,91.8,0,Poor,0
